TAID,Class,BCUTi-1l,BCUTdv-1h,BCUTs-1l,BCUTi-1h,BCUTZ-1l,BCUTs-1h,BCUTd-1h,BCUTv-1l,SIC0,BCUTse-1l,BCUTse-1h,BCUTdv-1l,EState_VSA8,nBase,PEOE_VSA7,SLogP,SMR_VSA6,BCUTZ-1h,SMR_VSA3,AATSC0v,ETA_dEpsilon_D
TOX-1686,0,10.99829272,5.012305584,1.196319817,14.54326878,5.737913226,6.003697504,3.189097977,14.70720251,0.32655105,2.483462254,3.668788771,1.893864074,4.899909731,1,11.99392615,-0.6461,19.69639478,8.007195115,4.899909731,47.98640904,0.088578089
TOX-38237,1,10.95282596,6.023412687,1.043837744,14.54514685,5.693486371,7.009361103,3.163758286,14.70177784,0.235825487,2.437499825,3.703989382,0.256005257,53.84159103,1,67.89280996,5.1594,39.33066399,35.00041851,15.11660807,53.06891779,0.013941799
TOX-17029,1,10.95395535,5.016896162,1.238215252,14.54375082,5.692757263,2.532611929,3.203395264,15.59210788,0.216487565,2.437599475,3.260864695,0.993584086,41.40590381,1,50.40261786,3.0749,31.58185093,7.030338049,5.316788604,51.48302868,0.023391813
TOX-2939,1,10.33723849,6.028328258,0.628230934,14.55204239,5.699426775,7.008273253,3.240687524,14.70117578,0.282413201,2.439379134,3.714786988,0.660652134,9.883888252,1,50.19662433,4.3234,44.35482484,16.00200472,9.883888252,51.77673679,0.0
TOX-4742,1,10.94563884,6.022684759,1.191180401,13.63793125,5.685065601,7.008271063,3.272236932,14.70219328,0.247618592,2.429160071,3.702350557,0.995354905,6.578935684,0,30.69594294,3.7033,20.82647705,8.023042842,0.0,49.85906445,0.0
TOX-4487,0,10.95399149,6.022031455,1.304728738,13.64254081,5.694316186,7.008290144,3.134601885,14.70144449,0.432436544,2.438201491,3.7137076,0.774009447,0.0,0,24.26546827,2.0382,0.0,17.00110165,0.0,47.84059834,0.056536797
TOX-26609,0,10.3192834,6.022500971,0.300191585,14.63873925,5.693160448,7.014579574,4.043000913,14.7010633,0.354041559,2.434517464,3.768631744,0.642091078,5.425791397,0,43.17347859,2.0834,5.008912524,17.00110414,5.425791397,50.43114758,0.065057319
TOX-38089,0,10.95323962,6.008627221,1.257824468,13.62967036,5.692732181,6.003755855,3.204306078,14.70553293,0.297785437,2.437313965,3.680991324,0.996623367,0.0,0,18.19910121,0.7295,20.82647705,8.013281744,0.0,47.91942785,0.077380952
TOX-6644,1,10.46319143,7.004119237,0.295783113,14.5947426,5.698986313,8.001936462,4.029461082,14.65151647,0.362299845,2.442266711,3.757230492,0.541977886,0.0,0,25.98020854,3.1547,13.21376393,15.01057703,0.0,46.89752888,0.0
TOX-72309,1,10.4448471,7.004117777,0.285517562,14.5947408,5.698986309,8.001936643,4.029462928,14.65155592,0.296130596,2.40670429,3.756955793,0.532009403,13.8474744,0,24.97437738,4.8519,12.32382005,15.00994385,0.0,50.82535772,0.0
TOX-56759,0,10.33795846,6.022142217,0.619582419,14.54028111,5.693555617,7.008268793,3.182821166,14.70236979,0.335138772,2.437742669,3.702143526,0.658072032,5.316788604,0,24.61992283,1.9539,14.21959508,16.00200268,5.316788604,51.94961875,0.031917211
TOX-7001,0,11.22758298,5.088767691,2.464945238,14.56746489,5.901553677,6.027300854,2.098550058,15.57750066,0.655458754,2.572172647,3.368460146,2.987492574,5.733667477,0,0.0,-0.57382,0.0,7.09908214,0.0,36.06950895,0.266666667
TOX-1763,1,10.95401054,7.00406029,1.236017095,17.4247736,5.693610542,8.00191975,3.269236932,13.30411941,0.243369353,2.435404512,4.009954519,0.997566627,32.98289919,1,66.78757026,5.3513,32.06085536,9.004070479,14.4509879,51.49317178,0.014353741
TOX-3906,0,11.15547342,5.005240956,1.397418062,13.62449168,5.894354868,6.003797812,2.11109901,14.70716869,0.412697252,2.634336676,3.669953514,1.896170914,0.0,0,0.0,-1.029,13.21376393,8.007459377,0.0,38.40690781,0.261111111
TOX-14099,1,10.9537957,6.032110701,1.194015475,14.56298594,5.693373538,7.017095791,3.196388753,14.69977294,0.228409049,2.438656536,3.723944003,0.987148137,47.18547727,4,60.7787357,-1.10503,13.08951281,8.037397843,52.085387,46.91068247,0.104087912
TOX-65097,1,10.9537811,6.007467839,1.260797133,14.54022192,5.69335729,3.513538732,3.179038642,14.70646082,0.240286926,2.43863328,3.678485316,0.993714557,48.63872821,1,30.53782887,3.416,7.109797541,8.011080825,5.316788604,53.27552991,0.023070175
TOX-2425,0,11.10050935,6.026849123,1.511907532,14.54451662,5.834039107,7.011673501,3.168195258,14.70161504,0.535095091,2.555239806,3.712920328,3.787439752,0.0,0,0.0,-2.0785,0.0,8.026991432,10.63357721,25.18356687,0.131111111
TOX-12879,1,10.93686086,6.02275754,1.250234406,14.53781665,5.676359463,7.008280047,3.293829399,14.70220084,0.265449431,2.421135048,3.704376567,0.996623262,0.0,1,47.73109893,2.6942,28.43919017,8.023167825,0.0,49.73376605,0.040201465
TOX-36484,1,10.9479113,7.014079954,1.197007644,17.43069644,5.687276171,8.007384438,4.022604527,13.30279079,0.348518491,2.430436577,4.030564102,0.773997748,5.316788604,1,38.46739723,3.3625,12.27842388,17.00110271,5.316788604,48.33533961,0.113293651
TOX-41538,0,10.94910093,6.023268825,1.241253001,14.54334307,5.688741463,7.009371629,3.221619949,14.70068323,0.275700245,2.434310709,3.714073282,0.987988676,0.0,0,35.74682581,3.4252,4.899909731,8.029038145,0.0,50.73102876,0.022727273
TOX-35153,1,10.94636716,5.010237342,1.235427546,14.54327173,5.686067157,6.002698739,3.172437845,14.70816017,0.191384957,2.432066081,3.667395584,1.857255015,126.2272511,1,54.60578365,7.1152,26.24115118,8.006075218,4.899909731,54.71483065,0.012037037
TOX-2315,1,10.3492131,5.04333499,0.629041168,14.55866559,5.693521634,3.040287496,3.263961858,15.58518338,0.417125681,2.432275296,3.493124299,0.656288677,24.3730619,3,12.13273414,1.7158,18.40630142,17.00110323,14.06386857,47.32488607,0.06494709
TOX-6611,1,10.94199544,6.029274748,1.254626095,14.54029059,5.682043443,7.01046345,3.290984125,14.69977133,0.303352075,2.4249599,3.717521481,0.774002517,5.316788604,0,24.11700725,2.5727,0.0,17.00110347,5.316788604,48.25270916,0.058360764
TOX-24566,1,10.25593599,6.011414166,0.25108785,13.63746026,5.993679414,7.006598168,4.029418146,14.70503205,0.463435129,2.430111761,3.70471771,0.446019362,0.0,0,12.51153837,2.4669,19.62133591,16.02195056,0.0,62.57716399,0.0
TOX-29799,0,11.01827192,6.028593274,1.250690346,14.55753301,5.750229837,7.009363688,3.279338674,14.70062827,0.333511367,2.478508907,3.715330794,0.993716659,9.720841475,0,19.76538045,0.9272,7.109797541,8.029498963,9.551078169,47.41645571,0.0
TOX-109688,1,10.95310019,6.028210064,1.16114925,14.54327108,5.692785524,7.008272335,4.018028826,14.7011896,0.218979347,2.438676468,3.714086711,0.99290118,30.88011827,1,24.32300078,4.2521,39.45491511,8.028929168,4.899909731,51.10712487,0.0
TOX-1971,0,10.33782419,7.004066167,0.61731673,17.42477318,5.689091217,8.001922073,4.023087578,13.30411818,0.361991888,2.431896327,4.009973629,0.659347561,10.47345186,0,32.90394574,2.68782,0.0,17.00110466,15.37336159,47.20117846,0.039791667
TOX-20282,0,10.94884393,6.028202634,1.438099296,14.5433515,5.687459201,7.008270334,3.212299728,14.70146166,0.308163757,2.432073654,3.714540706,0.988019828,0.0,0,18.55355576,2.6763,18.0515481,8.028845438,0.0,50.66534152,0.0
TOX-2174,0,10.95199738,6.022013376,1.262277633,14.54328077,5.6916722,7.008291376,3.205204314,14.70144127,0.326679075,2.435107142,3.713710814,0.774005431,17.05194994,0,24.61992283,2.9043,17.98942254,17.00110233,0.0,52.16902279,0.030781201
TOX-3972,0,10.31977276,6.01754774,0.298943513,14.55916567,5.699276172,7.014203782,4.04380598,14.70214693,0.404600457,2.440357692,3.768112468,0.644237792,14.69005191,0,30.33183534,0.8596,10.45576234,16.01312185,9.967957042,46.76495432,0.09
TOX-56765,0,10.33808569,6.022010925,0.622312322,14.54027912,5.694208979,7.008268335,3.131627941,14.70249399,0.345055162,2.438983686,3.701973517,0.654931393,5.316788604,0,17.69618563,1.9469,12.86265115,16.00200209,5.316788604,53.25533718,0.034166667
TOX-12004,1,11.02864086,6.024702465,1.436785859,14.56508009,5.764700028,7.008277389,3.083308721,14.68165447,0.483897885,2.500590098,3.728311168,1.983098123,9.679758194,1,0.0,-0.5734,0.0,8.034360099,5.156663257,41.26142905,0.188636364
TOX-24767,1,10.9471561,6.022026341,1.354278523,14.54327038,5.686848844,7.008269827,3.205520689,14.70251675,0.224527286,2.432783931,3.701569807,0.9872569,37.80385547,1,49.69370875,4.53112,26.24115118,8.022094534,4.899909731,52.62272944,0.0
TOX-2241,0,10.31977204,6.017545779,0.29894321,14.55089597,5.69927617,7.014203662,4.04380598,14.70214858,0.384407668,2.440352836,3.768101807,0.644237631,9.706073385,0,36.39820241,1.4646,10.45576234,16.01312184,4.983978521,49.06749315,0.086470588
TOX-2460,0,10.95259005,6.021999785,1.229537604,14.53780403,5.692933699,7.00829093,3.131523959,14.701442,0.359807595,2.437431709,3.71367697,0.774007319,0.0,1,24.24094203,1.857,6.544756406,17.00110204,0.0,51.45079146,0.103601441
TOX-42881,0,11.03685302,6.02451896,1.12286863,14.54451752,5.774991719,7.010442369,4.034581157,14.70178023,0.337903336,2.515149259,3.706987323,0.98798961,10.63357721,0,18.75954929,0.5489,0.0,8.024717048,10.63357721,46.81338847,0.071372549
TOX-42907,0,10.31322401,6.023235735,1.104765078,14.54442457,5.767635577,7.009355537,4.039337384,14.70178023,0.319992958,2.508274386,3.704094982,0.653461879,17.55731441,0,36.3924132,1.2058,0.0,16.00441165,10.63357721,51.91411467,0.058204334
TOX-76496,0,10.4353455,6.02568712,1.003545589,14.54284435,5.687535941,7.011546068,3.320915315,14.70032669,0.397432155,2.416424443,3.715264295,0.151462965,15.95036581,0,67.77261188,0.6052,25.51609896,53.00226824,10.63357721,64.55672497,0.10047619
TOX-34738,1,10.9600534,6.022449834,1.140938233,14.54373567,5.699556486,7.008270276,4.024924026,14.70226184,0.250828887,2.44421452,3.702477038,0.9872569,24.06417273,1,38.06389019,2.8023,26.17902562,8.022559628,10.21669833,50.04235445,0.021166667
TOX-48552,1,10.95884563,6.007541279,1.249329054,14.54145561,5.699325682,6.002601905,3.179138231,14.70630434,0.306022126,2.440762868,3.6772365,0.773085137,10.63357721,1,30.33183534,3.4348,31.55793979,17.00212544,5.316788604,52.92226336,0.064739608
TOX-64541,1,10.93606637,5.011913429,1.115825057,14.54823081,5.675241855,6.002694679,4.024932724,14.70816148,0.242928078,2.420517588,3.667381388,0.988001906,41.07309373,1,43.85786146,3.2496,19.69639478,8.006067337,9.883888252,52.14565416,0.041269841
TOX-3873,1,10.91949808,6.010135084,1.249328552,14.54806195,5.659147865,6.002604316,3.299386137,14.70560805,0.255099365,2.404806032,3.682630863,0.997569423,16.36713419,1,30.33183534,3.738,33.41307428,8.01384229,10.30076712,50.66534152,0.048080808
TOX-24956,1,10.9524895,6.022059964,1.295951202,14.54373672,5.693320896,7.008270976,3.244439557,14.70250962,0.282484687,2.434931882,3.70211635,0.773085139,24.06417273,1,30.78569844,4.644,26.17902562,17.00212601,10.21669833,53.39871818,0.020092253
TOX-7405,1,10.33812592,2.113868695,0.625046571,12.97586065,5.898493559,1.635161532,2.177191169,20.47403773,0.419828477,2.608643153,3.492960514,0.651748262,0.0,0,0.0,2.1972,23.2657141,17.00212296,0.0,65.32705725,0.0
TOX-3523,0,10.33760343,6.024517698,0.622149118,14.78235545,5.694018779,7.010464454,3.271042033,14.7004414,0.348516263,2.439786256,3.714889066,0.654582666,20.8422406,0,21.56332621,-0.2256,11.50570721,16.00304808,30.42395327,46.77877095,0.05455408
TOX-4791,1,10.31141039,5.01861622,0.6100515,14.54483852,5.699621034,2.280363229,3.162878316,15.59140006,0.251164068,2.444418769,3.26506201,0.650319934,64.69212369,1,56.55799202,3.8489,25.03709453,16.00450278,4.899909731,55.37968337,0.0
TOX-34272,0,10.4353455,6.025692081,1.003543286,14.54284853,5.68753416,7.011547297,3.321004873,14.700325,0.381683266,2.416421306,3.71527055,0.151462965,15.95036581,0,67.77261188,0.9937,18.97134255,53.0022683,10.63357721,65.03150423,0.095976604
TOX-15544,1,10.96225175,6.028197826,1.155139441,14.54327827,5.701530636,7.008270958,4.034949396,14.70117413,0.274899275,2.446742036,3.714057725,0.997571885,23.12797005,1,23.14013521,1.5893,26.80619232,8.028928174,4.899909731,50.72777248,0.0
TOX-6581,1,10.1795559,6.007236045,0.239117305,13.62979807,5.887652475,3.512437104,4.029434968,14.70743174,0.330396742,2.400700293,3.684616124,0.369688155,6.9237372,0,31.40718409,3.7702,30.47232475,16.05257782,0.0,60.77742746,0.0
TOX-8533,0,11.0851759,6.021909342,1.331818763,14.54027117,5.822332709,7.008266457,3.041112857,14.70271376,0.372828664,2.561772037,3.701840921,1.837477168,5.316788604,0,12.84164325,0.2865,6.544756406,8.022007242,5.316788604,47.19934796,0.070833333
TOX-2782,1,10.94366735,5.013163424,1.106468853,14.54390346,5.683224108,6.002806088,4.029961383,14.70816176,0.23379178,2.428614845,3.668024397,0.99696408,24.08031585,1,68.45325805,3.0804,13.59242839,8.006130034,4.899909731,52.87018456,0.023070175
TOX-2116,0,10.93373186,7.004061905,1.371216937,17.42477168,5.669656359,8.001919828,3.292187886,13.30411998,0.323642567,2.4087713,4.009953285,0.988011895,5.316788604,1,19.05647134,1.2683,31.07893535,9.004067683,9.883888252,47.3310043,0.048049689
TOX-17602,1,10.94371732,6.005853717,1.266711586,14.54085081,5.68339116,3.509645594,3.212087133,14.70681879,0.240286926,2.429210994,3.676082569,0.99502608,60.77146235,1,30.66176366,3.32042,20.19931035,8.010022751,5.316788604,53.27552991,0.023070175
TOX-66193,0,10.95425853,5.004047585,1.244375996,14.54021978,5.694681251,6.002692871,3.177164275,14.70816335,0.306731722,2.438721323,3.667367598,0.774005673,5.316788604,1,18.05064018,2.2005,6.606881965,17.00110202,5.316788604,53.24296695,0.066539116
TOX-66380,1,10.31976716,6.031847482,0.297581623,14.54323937,5.694248082,7.01557182,4.048695602,14.69976982,0.295764125,2.436160368,3.768803344,0.644908524,5.316788604,0,32.90394574,1.7247,19.75852033,16.013124,9.622004595,48.9527931,0.018985215
TOX-32459,0,11.01143374,6.022607674,1.376706712,14.692668,5.744411155,7.0082778,3.268077707,14.70233784,0.323305414,2.47667519,3.705392427,0.987937051,9.998591539,0,6.9237372,0.0156,37.81006844,8.022736078,9.780484743,46.22926374,0.0
TOX-44872,0,10.33600349,6.024520215,0.627679073,14.54451883,5.772546508,7.010443616,4.034567886,14.70178023,0.332308323,2.511574598,3.707002165,0.626972663,10.63357721,0,18.59449685,1.138,12.00862279,16.00221164,10.63357721,50.11116711,0.062951496
TOX-1952,0,11.10371094,7.004117272,1.39393307,14.59646955,5.830109562,8.001936191,3.204970081,14.65155217,0.406779516,2.557976193,3.757046978,1.895749432,10.30076712,0,4.923311049,-1.1002,13.15163837,8.054593222,14.86786677,39.65969448,0.083660131
TOX-1498,1,10.95486494,6.031777004,1.051155429,14.54329295,5.69448615,7.009375171,4.048773419,14.69976947,0.223711996,2.439904095,3.718993131,0.987730542,4.899909731,1,31.01621821,0.6481,48.13558494,8.033558823,4.899909731,48.71704899,0.036246673
TOX-42900,0,11.03633481,6.024520906,1.122588093,14.54451904,5.774537121,7.010443596,4.034583417,14.70178023,0.304647524,2.514875731,3.707000541,0.987939326,17.55731441,0,25.18037091,1.3291,0.0,8.024721201,10.63357721,47.82919844,0.06130031
TOX-44157,0,11.00552752,6.024620072,1.125695659,14.54677652,5.744793725,7.010443885,4.034645707,14.70178022,0.312840168,2.489068409,3.707081251,0.996968753,11.89572429,0,19.26246487,1.2233,7.047671983,8.024727606,10.21669833,48.47765536,0.030116959
TOX-2287,0,10.43534758,6.02320713,1.00401719,14.54029297,5.692712492,7.009371415,3.276184777,14.70068329,0.327444014,2.421780274,3.714054859,0.151461879,73.08940049,0,98.66489531,4.8923,5.316788604,53.00226803,0.0,73.96018436,0.040800866
TOX-2080,1,10.94533477,7.004062187,1.118880645,17.42477395,5.684826438,8.001921042,4.024977184,13.30411836,0.238709874,2.430314614,4.009964439,0.988576053,35.76301315,1,74.16517056,5.2709,33.8538643,9.004072706,14.86786677,50.7753858,0.014274989
TOX-3029,0,10.31184399,6.024072027,0.290631733,14.54334354,5.802131017,7.015022101,4.128082938,14.69997191,0.39724634,2.531925832,3.767290507,0.642951576,0.0,0,13.8474744,-0.795,0.0,16.01301112,4.899909731,46.84202701,0.04375
TOX-3076,0,10.30967013,6.022472882,0.296416121,14.5402868,5.693834756,7.014576762,4.042869229,14.70100241,0.380860622,2.436203023,3.767442588,0.615880473,5.316788604,0,17.69618563,0.4043,12.86265115,17.00320571,5.316788604,50.95956782,0.08494898
TOX-8662,1,10.95375936,5.012498781,1.259052391,14.54021581,5.693321622,6.003761331,3.132204199,14.70720148,0.302982904,2.438466541,3.66920277,0.98800696,5.316788604,1,24.24094203,1.0351,13.08951281,8.007237955,5.316788604,49.38541853,0.102884615
TOX-69105,0,10.31130193,6.0227651,0.296101518,14.54333834,5.692871179,7.014577442,4.048716542,14.7009954,0.28138692,2.433002589,3.767316843,0.644221703,0.0,0,50.60013136,2.7148,6.544756406,16.01301317,4.899909731,51.45054419,0.019334975
TOX-8182,1,11.14820431,6.043008112,1.472055617,14.66041159,5.887510551,7.011391199,3.122958824,14.66258329,0.442270339,2.629926452,3.738821379,0.987940095,10.02274767,0,6.9237372,0.7561,13.65455395,8.043033585,5.008912524,39.55315454,0.0
TOX-47948,0,10.99305038,6.022241366,1.379731176,14.56002895,5.72295887,7.008277199,3.30445028,14.70269516,0.302090377,2.451855442,3.704253444,0.987849078,4.983978521,0,32.40103016,1.87374,0.0,8.022244842,9.384673127,50.90738736,0.0
TOX-109792,1,10.95292302,6.028336919,1.135811727,14.54390294,5.692579545,7.008272599,4.033698601,14.70120855,0.235539023,2.438267061,3.71446146,0.996960717,4.899909731,1,44.83916637,3.0919,20.13718479,8.028998751,4.899909731,51.01915517,0.0205
TOX-24046,0,10.33782236,6.030276131,0.617316242,14.54387913,5.693050365,7.011550644,4.023086653,14.69977119,0.293163788,2.438820377,3.71820784,0.659355398,5.316788604,0,31.54366003,2.0075,0.0,16.00200473,10.21669833,49.43016811,0.033946078
TOX-4068,1,10.92989807,4.230972224,1.142097329,14.54085041,5.66959767,2.532645114,4.030171844,15.59409593,0.207041634,2.415597184,3.240123176,0.995956252,60.89539713,1,61.52952085,4.2114,13.59242839,7.021807356,5.316788604,54.94087009,0.019047619
TOX-1976,1,10.96390247,7.003042557,1.072289144,17.42477087,5.703353704,8.001824097,4.121248773,13.30411857,0.243881159,2.447893155,4.009792238,0.992199285,0.0,0,62.6708961,2.2747,6.606881965,9.004058613,0.0,49.71664615,0.035414048
TOX-2831,0,10.95290448,6.010310233,1.370740577,14.53780491,5.692326741,4.004855775,3.233198554,14.70547596,0.298153102,2.436499253,3.684228351,0.996623265,0.0,1,30.66176366,1.2136,27.87414903,8.014060138,0.0,48.31507635,0.068235294
TOX-42903,0,11.03000109,6.024521342,1.105132322,14.54451905,5.768316308,7.010443641,4.03928624,14.70178023,0.304647524,2.509181435,3.707002611,0.987200437,10.63357721,0,24.67745534,1.185,0.0,8.024721297,10.63357721,47.82919844,0.06130031
TOX-3134,1,10.94075071,5.022629104,1.043851455,14.5482284,5.681053499,3.04411008,3.179917938,15.58919645,0.272035065,2.425409599,3.287575052,0.256012425,76.31703156,1,43.43100119,3.8374,20.64010037,35.00041794,9.883888252,56.8726323,0.0
TOX-10909,0,10.33600015,6.026933894,0.627735835,14.54924048,5.676099313,7.012649437,3.240837074,14.70026154,0.269739942,2.421220934,3.715916432,0.626953899,20.93434433,1,42.04353609,0.4479,12.00862279,16.00221447,20.93434433,49.20425549,0.101120448
TOX-70294,1,10.95153521,6.029067315,1.247201553,14.54454225,5.691143905,7.009377422,3.178964018,14.69977128,0.243881159,2.436513413,3.717155756,0.99437453,6.066367068,1,56.2629914,3.1974,34.35677988,8.03158307,4.899909731,49.86764041,0.017540323
TOX-69137,0,10.93569191,6.029313665,1.24249853,13.64510251,5.675248337,7.009372947,3.310599681,14.69977092,0.271533737,2.420269132,3.71688257,0.994827743,0.0,0,37.46156607,2.31536,0.0,8.031244084,0.0,49.08469919,0.028174603
TOX-45055,0,10.3132246,6.023235111,1.125691541,14.54442385,5.748537603,7.009355172,4.034577298,14.70178023,0.352225781,2.492952774,3.704089548,0.653465996,10.63357721,0,31.48033831,0.8799,0.0,16.00441154,10.63357721,51.78932982,0.0625
TOX-4351,0,10.17955706,6.022087698,0.239119564,14.54090915,5.88327433,7.008267712,4.029426628,14.70234102,0.442161214,2.400670162,3.702182291,0.369683837,5.316788604,0,11.80685609,0.9829,27.02012067,16.05252882,5.316788604,56.36021243,0.050213675
