TAID,Class,BCUTi-1l,BCUTv-1l,BCUTi-1h,SIC0,fragCpx,BCUTdv-1h,SlogP_VSA2,BCUTd-1h,BCUTZ-1h,ATSC0i,BCUTZ-1l,EState_VSA8,ETA_psi_1,BCUTdv-1l,PEOE_VSA7,IC0,AATSC0v,Xch-6dv,BCUTd-1l
TOX-14655,0,10.33688793,15.57843106,14.56453554,0.341877611,58.05,5.090066285,0.0,3.070094544,16.00304723,52.80790355,5.698210231,5.316788604,0.65631929,0.65976015,72.05470645,1.643527014,50.25738708,0.055555556,0.910543523
TOX-3501,0,10.31139411,14.69977111,14.54388469,0.348677531,134.1,6.029683582,57.53485637,3.270638864,16.00488823,68.4020715,5.736933804,5.316788604,0.516574586,0.650189732,11.44642984,1.880179923,48.90211448,0.437304278,0.971496955
TOX-50608,1,11.01140986,14.70087153,14.54327223,0.226994691,76.05,6.028362773,56.11124128,3.119555458,8.029211643,75.33273863,5.750882074,18.74738413,0.559618442,0.9872569,70.49792662,1.340832804,48.90093257,0.123596937,0.977877785
TOX-24193,0,10.33794105,14.70245107,14.5478494,0.36050455,15.05,6.021875099,20.31231024,3.257301558,16.0020029,42.58102692,5.709611416,4.983978521,0.537128713,0.656199783,12.48718869,1.733073323,51.32850371,0.016137431,0.972782191
TOX-64461,0,10.96052357,13.30411961,17.42477224,0.321639429,129.08,7.006264708,31.10233667,3.288817843,9.004068553,87.6147589,5.699042493,4.899909731,0.50571066,0.99503269,24.26546827,1.75596847,46.80955899,0.095819974,0.972797378
TOX-18200,0,10.95916881,15.38421255,14.75119479,0.365954208,31.03,5.224681132,14.99386984,3.239283758,7.226801892,30.07860891,5.694856775,10.3120669,0.573170732,0.996969084,12.13273414,1.495824229,47.27348356,0.075958347,0.993880237
TOX-50854,0,11.04378903,14.70249999,14.64188061,0.288988527,16.05,6.022040959,23.44781671,4.024100823,8.022232329,48.62284946,5.778765184,17.45093612,0.528708134,0.987200472,26.68911765,1.505472253,46.32570772,0.13136842,0.972725927
TOX-18586,0,11.00194405,14.7022698,14.69087055,0.3759056,99.09,6.022336168,60.40368397,3.275623129,8.022764284,45.85539498,5.730339962,20.16532066,0.441281139,1.986023166,0.0,1.862310135,41.18116587,0.155553228,0.977718946
TOX-8093,0,11.01602993,14.7017758,14.5577471,0.349799845,55.08,6.023731575,49.78944148,3.227718648,8.024736243,42.12115579,5.748823316,4.983978521,0.433333333,0.995950269,6.9237372,1.748999223,42.88382751,0.109070508,0.977250828
TOX-73217,0,10.31299707,15.58850734,14.54935894,0.431406596,11.03,5.042105485,5.161261852,3.059463914,53.00025768,30.68125872,5.694810361,57.09514479,0.846424385,0.152399421,52.5049297,1.763358429,68.45122406,0.027777778,0.956179942
TOX-72222,0,10.93616028,15.58938025,14.54798283,0.296072146,46.03,4.294745883,11.02581935,3.277337906,17.00110211,43.77968467,5.675944929,11.90771572,0.62693683,0.774005872,30.53782887,1.452793631,53.93239402,0.088447309,0.987601454
TOX-42637,1,10.94658887,14.70549059,14.54390762,0.251798072,129.04,6.009005485,32.7119332,3.228019614,17.00110309,69.46677153,5.685913739,43.13678719,0.610414201,0.773989404,66.76304402,1.428305763,53.62689343,0.080885972,0.987195489
TOX-15208,1,10.46531389,14.70568383,14.5501833,0.252189153,278.05,6.008166981,50.26229354,4.044111737,15.01004462,76.83936817,5.801,14.01124857,0.645522388,0.540747668,38.52492974,1.444519409,52.09517852,3.84657869,0.985305691
TOX-46550,1,10.93729534,15.5859487,14.55696102,0.306185261,46.04,5.044288641,10.94353309,3.191159323,7.066162784,45.74948116,5.67405384,10.30076712,0.58677686,1.989980773,12.13273414,1.455876472,48.87629573,0.046411678,0.972964784
TOX-4101,0,11.23169935,14.70023174,13.64838306,0.564475468,3.03,6.022114749,16.36842042,3.033613757,8.035287117,4.602181195,5.966441718,0.0,0.294117647,3.955331788,0.0,1.459147917,29.2856781,0.0,0.968068449
TOX-44314,1,10.93928715,14.7017758,14.56588755,0.270362977,240.1,6.024044502,54.07322897,3.331688931,8.024307142,94.29231029,5.678250241,15.28474565,0.533255543,0.993425578,38.46739723,1.616035196,47.88294985,0.159272298,0.97725103
TOX-29595,1,10.9588285,15.58573126,14.55792975,0.335083648,52.05,5.054712496,25.59382379,3.252690193,17.00212424,45.59497054,5.699272234,16.88812902,0.596248766,0.773083371,12.13273414,1.644218801,52.99972479,0.049056261,0.957311054
TOX-11286,0,10.95235001,14.7006242,13.64317059,0.357576378,16.05,6.023406206,23.96887517,3.174118831,35.00041784,33.23557405,5.692082201,15.9299439,0.569767442,0.256013697,40.19541217,1.660533277,50.7244265,0.027777778,0.972660033
TOX-61980,0,10.91162032,14.70120973,14.54390033,0.280058929,18.04,6.028334492,47.81794441,4.024175618,8.02898996,50.18642865,5.65123495,28.58164701,0.549019608,0.995005358,45.57765827,1.458953929,49.92387696,0.064549722,0.977831002
TOX-109761,1,10.95426318,14.70271193,14.54028056,0.243601029,52.02,6.021912342,11.94902056,3.058381602,8.022026092,52.24896117,5.693962854,35.64862395,0.630102041,0.995953594,43.58546565,1.278400545,52.40095465,0.115408348,0.972964026
TOX-23948,1,10.95416281,14.70584407,14.55653234,0.275425138,19.05,6.009088041,19.1733185,3.180653934,8.011662829,57.89529893,5.693577894,19.164263,0.553014553,0.987144496,30.53782887,1.48517977,48.34073458,0.024056261,0.972813178
TOX-6788,0,10.93708094,15.58938069,14.54798055,0.288990632,37.02,4.268440138,11.52873493,3.240003013,7.044968107,37.1414895,5.676149025,23.18307973,0.630434783,1.892226702,24.59539659,1.325011211,51.94907898,0.094959963,0.987941016
TOX-32765,0,10.31322545,14.70178023,14.54442227,0.362343925,14.05,6.023232986,16.92679634,4.034548325,16.00441133,43.56740256,5.769214965,10.63357721,0.548387097,0.653463054,24.55660111,1.741915853,51.07162761,0.015625,0.977291016
TOX-2587,0,11.00261583,14.70105138,13.6428105,0.200584023,205.04,6.022006422,33.49682025,4.034250689,8.028878369,85.0288273,5.742275399,20.7712116,0.588235294,0.993448504,104.1248118,1.221047785,50.34190123,0.373992698,0.97269621
TOX-47406,0,10.98417133,14.65154412,14.59489627,0.449325269,14.06,7.004117373,4.923311049,3.138241685,8.054781695,31.60487148,5.718322682,0.0,0.466165414,2.830302619,6.066367068,1.836600341,29.36882639,0.0366522,0.911223682
TOX-62472,1,10.94666857,14.70681813,14.54326548,0.227428429,58.02,6.007550244,31.14106091,3.20364605,8.010059317,59.61085857,5.686280185,56.02226275,0.638248848,0.988711761,36.45573492,1.241629959,52.31671657,0.076760889,0.988620288
TOX-20540,0,10.99630572,14.7017919,14.54033989,0.360557775,49.07,6.023402724,58.15668916,3.201583747,8.024264466,35.27998889,5.735611372,0.0,0.425925926,1.986024041,0.0,1.714411657,42.5082443,0.145623633,0.977304026
TOX-15653,1,10.95393538,14.70178986,14.54391191,0.23384334,129.03,6.02315412,35.59775326,3.158391505,8.023205313,70.21544101,5.693552194,11.94758171,0.620926244,0.996963694,19.88931523,1.319778183,53.02689053,0.116854658,0.977237492
TOX-28125,0,10.960027,14.69977237,13.64557181,0.267262928,67.06,6.030845152,37.86322286,3.179916394,8.031718306,54.36001806,5.699521018,0.0,0.5,0.987234405,25.98020854,1.441166544,48.39088224,0.044788123,0.977288903
TOX-10540,0,10.93431602,14.70178975,14.53906784,0.327501808,94.04,6.023199519,11.56648989,3.288329066,8.023207832,44.35679207,5.673068787,0.0,0.566964286,2.752027359,12.13273414,1.574417427,47.01339595,0.064236111,0.977280439
TOX-63778,0,10.31168591,14.70134325,14.54327099,0.30610594,64.07,6.017789246,62.13164826,4.043917889,16.01301159,58.83694112,5.693822582,0.0,0.515625,0.639746114,12.13273414,1.650620393,49.9117613,0.060052639,0.971344488
TOX-25736,0,10.43535122,14.7006103,14.54334493,0.347823467,22.08,6.023500979,29.63173521,3.286364187,53.00226804,62.54209708,5.698783854,67.77261188,0.753216067,0.151461879,87.18353777,1.825352345,72.81028572,0.018042196,0.97152914
TOX-76910,1,10.94607773,14.70123461,14.5439141,0.236787941,198.04,6.028298825,41.21106244,4.028989822,8.028906287,75.02254107,5.685730024,11.94758171,0.597222222,0.996963225,43.85786146,1.362687964,52.20366431,0.277456553,0.977923271
TOX-9036,1,10.33765988,15.59167433,14.54453187,0.255591346,114.03,5.009385875,25.5400101,3.229469867,35.00041806,64.93220905,5.682730822,77.38976707,0.747933884,0.256009304,68.3711993,1.395383474,59.61360239,0.051834039,0.98859862
TOX-9764,0,10.95238218,14.65159539,14.59477992,0.343442514,49.04,7.004115903,9.90728957,3.134766283,8.054432489,41.05941993,5.691299447,4.983978521,0.551724138,1.989868809,29.68045874,1.614330835,47.51319261,0.052622978,0.973013129
TOX-18324,1,10.90793269,14.69686824,14.55709401,0.219457666,556.15,6.030750177,86.71974176,4.02412934,8.033486527,154.5424546,5.647078472,10.47250133,0.523689198,0.993039033,25.486946,1.499530095,49.16095657,0.135189385,0.972263515
TOX-39446,1,10.95883946,14.70250829,14.54857878,0.293974305,139.07,6.022078397,47.63326997,3.17119894,17.00212623,71.93965716,5.699206841,4.983978521,0.577934175,0.773083371,44.17930974,1.659148702,52.38372602,0.079330492,0.977887475
TOX-1346,1,10.95405263,14.70240429,14.54027906,0.243257822,22.04,6.022015577,18.12350467,3.179192864,8.022274137,64.82062034,5.693451575,31.31630322,0.574585635,0.98874084,42.87655654,1.365822087,50.4760111,0.024056261,0.977798671
TOX-30343,1,10.3372206,14.70604062,14.54465561,0.255559104,198.05,6.007461338,61.34680839,3.215334012,16.00200457,81.88644669,5.691269356,52.26438894,0.618604651,0.660649921,48.2340145,1.477479106,53.62380675,0.101834039,0.9871712
TOX-15984,1,10.31292645,14.70269199,14.56469183,0.26954784,76.07,6.022243175,24.85500994,3.318941736,16.00480372,86.38792606,5.758643579,16.89169424,0.617647059,0.653207221,18.63869507,1.558353025,53.29311981,0.073208085,0.977250928
TOX-41142,1,10.94408937,14.70568983,14.69234082,0.24944845,139.05,6.008720165,49.03717435,3.212993362,8.011943293,79.17187936,5.683464345,50.18445917,0.594761171,0.99391231,57.26882255,1.435547768,51.27829336,0.096208182,0.987178151
TOX-54540,1,10.33728593,14.70179025,14.5478506,0.348945469,18.06,6.023098104,20.32105978,3.257362499,16.00304565,53.36540841,5.709762701,4.983978521,0.572631579,0.6553862,12.48718869,1.76021847,54.24015728,0.016137431,0.97146552
TOX-70170,0,10.3197681,14.6999756,14.53964799,0.27423017,129.06,6.022548707,25.5354705,4.043816845,16.01312281,71.71307583,5.700840177,10.79811497,0.568288854,0.644233792,61.99056039,1.54771564,52.20339287,0.419469076,0.970632815
TOX-52377,0,10.94675792,14.70816302,13.62323323,0.207794356,16.01,5.012594657,5.106527395,3.240981967,8.006128246,51.28706426,5.686340662,32.90394574,0.6545961,0.987143978,29.88645228,1.105866621,52.22833325,0.024056261,0.987143882
TOX-40178,1,11.05803983,14.70421964,14.5439264,0.248531498,169.12,6.013190989,114.9319485,4.022991783,8.020189733,93.37982807,5.795177721,10.63357721,0.486870897,0.993298883,40.78446161,1.552806786,44.6164184,0.112422409,0.987167114
TOX-51664,0,10.33811247,14.70177585,14.5647131,0.371518453,52.07,6.023557925,24.85500994,3.316261397,16.00200289,51.83415358,5.758376757,16.89169424,0.529411765,0.65618898,6.420821623,1.840575347,48.69264325,0.093274387,0.977250597
TOX-4786,0,10.95439753,14.70139547,14.54086317,0.340813111,12.03,6.028099417,20.12677481,3.204956032,8.029042707,32.56794488,5.693158933,10.05365156,0.538709677,0.99553426,12.13273414,1.541689225,49.28832141,0.027777778,0.977663758
TOX-3441,1,10.94779938,14.70630542,14.54465609,0.260093589,134.05,6.005012762,67.45077478,3.192404413,17.00110319,73.80617245,5.68755196,52.26438894,0.597621185,0.774001411,23.25963712,1.48979539,52.70395732,0.109852793,0.987814284
TOX-26718,0,10.43637345,14.70236719,14.54029066,0.369119175,15.05,6.022124722,24.55432721,3.180988312,53.00025774,41.30264133,5.698226641,5.316788604,0.620727674,0.149007855,12.13273414,1.755120152,60.19159835,0.024056261,0.977585474
TOX-8027,0,10.34434744,20.55777932,12.99096798,0.484196257,5.05,4.014222266,3.124567919,4.017022705,17.01258356,6.611525543,5.995702915,0.0,0.581241744,0.596775448,10.68238926,1.251629167,1.235558046,0.0,0.986611572
TOX-64148,0,10.31134293,14.70270757,14.69164743,0.311817357,205.08,6.021989159,45.37858169,3.272882619,17.00110439,80.64394799,5.691422667,20.83083033,0.595262406,0.653171468,25.47729296,1.741488245,51.6030621,0.22335283,0.977653267
TOX-51058,0,10.32779393,14.70167585,14.54417211,0.396337676,14.06,6.02105585,26.81835694,4.043651442,16.01337042,40.56950882,5.698704649,0.0,0.503797468,0.646021757,12.13273414,1.862961352,48.93403558,0.027777778,0.971357419
TOX-9550,0,10.94324728,14.70178973,13.6379047,0.376102269,40.03,6.023178051,11.56648989,3.231542483,17.00110199,23.13970305,5.682885615,0.0,0.563735801,0.774006966,0.0,1.568318256,44.31551237,0.045819974,0.977234229
TOX-63110,0,10.96082734,14.70178397,14.54793833,0.255146586,259.06,6.023172685,72.46348344,4.029807477,8.023252066,80.96545407,5.699619675,32.14925193,0.579425113,1.887815832,50.90553344,1.475094192,50.19415952,0.318865402,0.977271953
TOX-62835,1,10.94741104,14.69689019,14.55130372,0.327994962,170.09,6.028342797,52.43525344,4.028864486,8.029726501,56.9504545,5.686203574,5.316788604,0.465753425,1.986219,17.69618563,1.745565602,44.47850888,0.343840944,0.972777949
TOX-46174,0,10.95883316,14.70271195,14.54078268,0.436245098,13.05,6.021913374,12.45193614,3.230000731,17.0021235,30.72357183,5.699316489,5.316788604,0.545094937,0.773083371,12.13273414,1.916126947,50.51358034,0.024056261,0.977605056
TOX-61422,1,10.91301728,14.70165254,14.54772751,0.330084086,124.07,6.025678164,46.62993703,3.266882879,35.00041805,57.69952309,5.652622136,15.9299439,0.577170418,0.252313835,17.01604277,1.744627162,50.36096862,0.114585072,0.976236377
TOX-7470,1,10.41352102,20.37756837,11.48422508,0.355245321,5.04,4.206088154,0.0,3.21115952,53.0035265,0.872727629,5.799496563,90.36348251,2.345132743,0.148048897,90.36348251,0.918295834,31.65695261,0.0,0.985901483
TOX-60970,1,10.94853051,13.29988968,17.44005131,0.33753161,32.16,7.023813611,56.33340527,4.15593248,9.023854974,261.3875562,5.688196024,0.0,0.328592447,1.984356448,11.12690298,1.864376762,36.67248704,0.027777778,0.987127226
TOX-53398,0,11.06197534,14.70042767,14.54153062,0.274747324,22.07,6.024773779,47.68472215,3.184194349,8.029940268,60.9274559,5.800549666,24.48105161,0.49750416,0.987131533,24.67745534,1.534453499,46.5312046,0.105955982,0.97247071
TOX-27986,0,10.43534758,14.70068335,14.54334261,0.37785635,19.07,6.023236496,23.52776882,3.286244649,53.00226784,53.20676229,5.692863101,67.77261188,0.807296539,0.151461879,86.32616764,1.871974535,76.10334766,0.018042196,0.971497324
TOX-30379,1,10.95428059,13.29989149,17.43380798,0.369804864,19.08,7.017320371,28.16670264,4.152372515,9.017333223,147.6332561,5.693958965,0.0,0.366231467,1.985090734,5.563451492,1.796505003,40.77529852,0.032075015,0.987165684
TOX-7658,0,10.33810116,14.70068366,14.54027964,0.347766706,14.05,6.023191106,28.10973883,3.048627381,16.00200201,41.86642016,5.814581336,5.316788604,0.527415144,0.654946958,12.84164325,1.689444049,50.69768262,0.139419384,0.972733925
TOX-41078,1,10.95310716,14.70177579,14.56552178,0.291982464,149.1,6.023858401,47.09437246,3.331442528,8.024424212,79.13950772,5.692568352,10.30076712,0.503826531,0.993531911,30.15884808,1.680326235,46.49312613,0.084312377,0.977250942
TOX-63225,1,10.93575413,14.70681314,14.55329314,0.276396701,49.03,6.007630651,19.1733185,3.275428306,8.010148319,48.92317242,5.67476285,44.0705092,0.597911227,0.994811694,49.94875477,1.406157948,50.94559251,0.040863969,0.99248717
TOX-29833,1,10.95346193,14.70145945,14.54367979,0.268364183,58.04,6.028329271,36.73138541,3.177624121,8.028855933,56.9335906,5.692304705,17.14043553,0.573560768,0.98792176,44.48471182,1.437775065,50.06849305,0.0923275,0.977902504
TOX-15381,0,10.96007953,14.70816317,14.54454213,0.327247991,10.02,5.016552255,19.20187136,3.128060247,8.006124083,29.60836663,5.698776228,0.0,0.579591837,0.994950828,24.26546827,1.437377051,50.58756116,0.027777778,0.988627549
TOX-11617,0,10.95302925,14.65045727,14.59650143,0.480661336,16.09,7.005217938,20.92245478,3.253344106,17.00110233,28.5634328,5.692008632,0.0,0.405785124,0.774013064,0.0,2.041814516,27.61238921,0.020833333,0.971529209
TOX-109760,1,10.95368814,13.30411899,17.42477305,0.257641638,226.07,7.004060759,70.68397566,4.029948184,9.00407064,109.683593,5.693061007,4.899909731,0.550488599,0.99696121,62.91433279,1.539996193,49.89444191,0.28094306,0.977227062
TOX-28950,1,11.05793359,14.70314579,14.54001834,0.270256917,254.16,6.021344607,151.5983341,4.024947412,8.027915241,82.06147545,5.795109592,0.0,0.421495327,1.979891149,6.420821623,1.656481129,42.4858985,0.153683275,0.987167407
TOX-76407,0,10.33781752,14.70018896,14.56385554,0.292211264,531.17,6.027674276,113.4493521,4.023108248,16.00200637,123.1415588,5.693206633,25.58551277,0.507177033,0.659351285,31.54366003,1.825714793,46.09965843,0.734045504,0.957341725
TOX-30544,0,10.4353455,14.70034564,14.54433267,0.308911659,31.11,6.025722796,48.43164109,3.326093483,53.00226862,91.84176156,5.687500233,10.63357721,0.684306903,0.151462965,88.0409079,1.801847733,65.61483794,0.015625,0.972348662
TOX-7548,0,10.95412489,14.70244397,14.54029126,0.324588847,52.04,6.021951289,16.12023452,3.204189519,8.022212602,41.07357211,5.693474724,5.316788604,0.54109589,2.752035006,36.39820241,1.560413792,48.11288339,0.055555556,0.977965757
TOX-6289,0,10.95955515,15.59391182,14.54137593,0.287697442,46.03,4.212715767,0.0,3.179502131,7.02215231,45.45788136,5.69613991,5.316788604,0.615384615,2.734398923,30.33183534,1.383063713,50.93265931,0.056131276,0.993027437
TOX-12451,1,10.94622464,14.70116101,14.54390921,0.232259705,139.04,6.028357599,43.71724817,4.034758581,8.029043601,76.86515028,5.685864548,11.94758171,0.597222222,0.987856273,43.98179624,1.348814541,52.06739823,0.219986845,0.97795568
TOX-62339,1,11.0202579,13.29989149,17.43380538,0.483515157,15.09,7.017305791,24.80453317,4.032862763,35.00041786,128.5807002,5.76679203,22.50887958,0.380821918,0.256007498,0.0,2.156202779,40.4500976,0.0,0.972436493
TOX-62489,0,10.92503927,14.65159433,14.59484113,0.35927629,89.05,7.00411674,14.89126809,3.301330967,8.054436325,43.7831103,5.663674331,9.967957042,0.537585421,0.99595577,12.99010427,1.688756544,44.75304086,0.110024553,0.972952335
TOX-57988,1,10.99348658,14.70035031,13.64714619,0.191062904,1444.14,6.030576561,154.5619247,4.034195667,8.032731483,173.3276671,5.732892233,53.3496619,0.534213685,0.993249037,90.71064642,1.354151235,49.66952848,0.210940504,0.977117321
TOX-45747,1,10.91969069,14.70645949,14.55113016,0.239740494,170.03,6.007459602,36.71399171,3.319089963,8.011084574,68.24931413,5.659370716,58.97925084,0.630188679,0.996272658,50.55107889,1.331659875,52.77012409,0.200697719,0.987865401
TOX-1630,1,10.99559245,14.700646,13.64325281,0.265047083,99.04,6.028736748,29.0670104,4.033684929,8.029321001,48.90900565,5.73506429,6.578935684,0.539714868,0.993587421,31.25639102,1.380750421,50.29914159,0.204953199,0.976208472
TOX-63112,1,10.91413471,14.70270886,14.54702674,0.235235113,205.04,6.021955501,42.64897512,4.029805342,8.02202687,82.20170628,5.653833388,39.09021084,0.627511592,1.857027785,50.07268955,1.359978803,52.52523269,0.211855095,0.9780551
