TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value (g/kg),Toxicity Value (mg/kg),MW,Toxicity molar kg unit,pLD50 (molar kg unit)
TOX-80330,,N-[3-methyl-1-[2-(N-methylanilino)ethyl]piperidin-4-yl]-N-phenylpropanamide,3074080,CCC(=O)N(c1ccccc1)C1CCN(CCN(C)c2ccccc2)CC1C,NRHZTBUXTIRERQ-UHFFFAOYSA-N,0.024996838,2.50E-05,379.2623627,6.59E-08,7.181054671
TOX-80416,,N-[1-[2-hydroxy-2-(3-methyl-1H-pyrrol-2-yl)ethyl]-3-methylpiperidin-4-yl]-N-phenylpropanamide,3074347,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2[nH]ccc2C)CC1C,MQTHRMLXQJYOHK-UHFFFAOYSA-N,0.250993887,0.000250994,369.2416272,6.798E-07,6.167647512
TOX-80417,,"methyl 4-(N-propanoylanilino)-1-[2-(1,3-thiazol-4-yl)ethyl]piperidine-3-carboxylate",3074348,CCC(=O)N(c1ccccc1)C1CCN(CCc2cscn2)CC1C(=O)OC,CEUPBXDBNBQGGN-UHFFFAOYSA-N,0.397968281,0.000397968,401.1773127,0.000000992,6.003487906
TOX-80418,,"methyl 1-[2-(1,3-dioxan-2-yl)ethyl]-4-(N-propanoylanilino)piperidine-3-carboxylate",3074349,CCC(=O)N(c1ccccc1)C1CCN(CCC2OCCCO2)CC1C(=O)OC,DJGAUJIDNAGYMR-UHFFFAOYSA-N,0.429992559,0.000429993,404.2311221,1.0637E-06,5.973168807
TOX-80419,,methyl 1-[2-hydroxy-2-(3-methyl-1H-pyrrol-2-yl)ethyl]-4-(N-propanoylanilino)piperidine-3-carboxylate,3074350,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2[nH]ccc2C)CC1C(=O)OC,PSIIAXVYWZDJTG-UHFFFAOYSA-N,2.509890744,0.002509891,413.2314565,6.0738E-06,5.216538557
TOX-80420,,methyl 1-[2-(cyclohexen-1-yl)ethyl]-4-(N-propanoylanilino)piperidine-3-carboxylate,3074351,CCC(=O)N(c1ccccc1)C1CCN(CCC2=CCCCC2)CC1C(=O)OC,BGQYYMLKBCTSJW-UHFFFAOYSA-N,0.007999057,8.00E-06,398.2569429,2.01E-08,7.697124564
TOX-80421,,methyl 1-but-3-enyl-4-(N-propanoylanilino)piperidine-3-carboxylate,3074352,C=CCCN1CCC(N(C(=O)CC)c2ccccc2)C(C(=O)OC)C1,JOQKFXIVXGCWAO-UHFFFAOYSA-N,1.999680653,0.001999681,344.2099928,5.8095E-06,5.235862829
TOX-80422,,methyl 1-(4-methylpent-3-enyl)-4-(N-propanoylanilino)piperidine-3-carboxylate,3074353,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)C)CC1C(=O)OC,XOHLMCMFSJPISL-UHFFFAOYSA-N,0.004999879,5.00E-06,372.2412929,1.34E-08,7.871865054
TOX-80423,,"methyl 1-(3,4-dimethylpent-3-enyl)-4-(N-propanoylanilino)piperidine-3-carboxylate",3074354,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)C)CC1C(=O)OC,PNWCAOZHGRRFTH-UHFFFAOYSA-N,0.019998137,2.00E-05,386.2569429,5.18E-08,7.28588676
TOX-80424,,methyl 1-(4-chloropent-3-enyl)-4-(N-propanoylanilino)piperidine-3-carboxylate,3074355,CCC(=O)N(c1ccccc1)C1CCN(CCC=C(C)Cl)CC1C(=O)OC,RKFRIVQTUBFGFM-UHFFFAOYSA-N,0.039997251,4.00E-05,392.1866705,0.000000102,6.991462685
TOX-80425,,methyl 1-(4-chloro-3-methylpent-3-enyl)-4-(N-propanoylanilino)piperidine-3-carboxylate,78301574,CCC(=O)N(c1ccccc1)C1CCN(CCC(C)=C(C)Cl)CC1C(=O)OC,SSNYLCDPBASQER-UHFFFAOYSA-N,0.039994692,4.00E-05,406.2023205,9.85E-08,7.006740043
TOX-80426,,methyl 1-[2-(N-methylanilino)ethyl]-4-(N-propanoylanilino)piperidine-3-carboxylate,3074357,CCC(=O)N(c1ccccc1)C1CCN(CCN(C)c2ccccc2)CC1C(=O)OC,HCDUIWSUWHCDFN-UHFFFAOYSA-N,0.199973085,0.000199973,423.2521919,4.725E-07,6.325627669
TOX-8044,DIMETHYL MORPHOLINOPHOSPHORAMIDATE,4-dimethoxyphosphorylmorpholine,11698,COP(=O)(OC)N1CCOCC1,BZXUQIDKDGGYPB-UHFFFAOYSA-N,346.9911095,0.34699111,195.0660446,0.001778839,2.74986333
TOX-8082,,"(7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl)methanol",3982,CN1CC(CO)C=C2c3cccc4[nH]cc(c34)CC21,BIXJFIJYBLJTMK-UHFFFAOYSA-N,0.319996225,0.000319996,254.1419132,1.2591E-06,5.89993144
TOX-81326,ANILINE,aniline,6115,Nc1ccccc1,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,64.00068716,0.064000687,93.05784922,0.000687752,3.162568374
TOX-8340,,propyl nitrate,12307,CCCO[N+](=O)[O-],JNTOKFNBDFMTIV-UHFFFAOYSA-N,199.9942908,0.199994291,105.0425931,0.001903935,2.720347836
TOX-8353,,5-aminohexanoic acid,79087,CC(N)CCCC(=O)O,IPCUHQYGWOKSLR-UHFFFAOYSA-N,599.9771305,0.599977131,131.0946287,0.004576672,2.339450201
TOX-8424,pramoxine,4-[3-(4-butoxyphenoxy)propyl]morpholine,4886,CCCCOc1ccc(OCCCN2CCOCC2)cc1,DQKXQSGTHWVTAD-UHFFFAOYSA-N,38.99906954,0.03899907,293.1990937,0.000133012,3.876108378
TOX-8447,FLUOROACETAMIDE,2-fluoroacetamide,12542,NC(=O)CF,FVTWJXMFYOXOKK-UHFFFAOYSA-N,0.250006489,0.000250006,77.02769197,3.2457E-06,5.488695604
TOX-8489,,"1-[fluoro(methyl)phosphoryl]oxy-3,3-dimethylbutane",120309,CC(C)(C)CCOP(C)(=O)F,NKKBXWZXFGXITE-UHFFFAOYSA-N,0.099997255,1.00E-04,182.0871946,5.492E-07,6.260291326
TOX-8565,Triethyl trithiophosphite,tris(ethylsulfanyl)phosphane,69642,CCSP(SCC)SCC,MPXYHFPQDPRCNM-UHFFFAOYSA-N,50.00909681,0.050009097,214.0073501,0.000233679,3.631379678
TOX-8806,Hexaethyl tetraphosphate,diethoxyphosphoryl [diethoxyphosphoryloxy(ethoxy)phosphoryl] ethyl phosphate,12960,CCOP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OP(=O)(OCC)OCC,DAJYZXUXDOSMCG-UHFFFAOYSA-N,0.689993185,0.000689993,506.0636875,1.3635E-06,5.865360374
TOX-8816,,"N,N-dimethylbutanamide",12973,CCCC(=O)N(C)C,VIJUZNJJLALGNJ-UHFFFAOYSA-N,789.9588462,0.789958846,115.099714,0.006863256,2.163469778
TOX-9035,Homochlorcyclizine,"1-[(4-chlorophenyl)-phenylmethyl]-4-methyl-1,4-diazepane",3627,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,WEUCDJCFJHYFRL-UHFFFAOYSA-N,20.00254083,0.020002541,314.1549764,6.36709E-05,4.196058778
TOX-9043,,"7,9-dimethoxy-3-methyl-2,4,7a,13-tetrahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline",408120,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,FQXXSQDCDRQNQE-UHFFFAOYSA-N,3.351204475,0.003351204,311.1521435,1.07703E-05,4.96777187
TOX-9088,,"2-chloro-N,N-diethylethanamine",13364,CCN(CC)CCCl,YMDNODNLFSHHCV-UHFFFAOYSA-N,39.99764079,0.039997641,135.0814771,0.0002961,3.528561425
TOX-92220,,"(1,3-dimethyl-4-phenylpiperidin-4-yl) propanoate",6471,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,UVAZQQHAVMNMHE-UHFFFAOYSA-N,18.99963651,0.018999637,261.172879,7.27474E-05,4.138182784
TOX-92224,,2-(diethylamino)ethyl 1-phenylcyclopentane-1-carboxylate,6472,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,OFAIGZWCDGNZGT-UHFFFAOYSA-N,24.99835878,0.024998359,289.2041791,8.64384E-05,4.063293068
TOX-9376,Prosympal,"N-(2,3-dihydro-1,4-benzodioxin-3-ylmethyl)-N-ethylethanamine",13718,CCN(CC)CC1COc2ccccc2O1,BGWGNDUTMDMIKZ-UHFFFAOYSA-N,24.99887033,0.02499887,221.1415788,0.000113045,3.946750022
TOX-9396,THENYLDIAMINE,"N,N-dimethyl-N'-pyridin-2-yl-N'-(thiophen-3-ylmethyl)ethane-1,2-diamine",7066,CN(C)CCN(Cc1ccsc1)c1ccccn1,RCGYDFVCAAKKNG-UHFFFAOYSA-N,11.99981636,0.011999816,261.1299686,4.59534E-05,4.337682117
TOX-9481,,"1-[4-(3,4,5-trimethoxybenzoyl)piperazin-1-yl]propan-2-yl 3,4,5-trimethoxybenzoate",13813,COc1cc(C(=O)OC(C)CN2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,TWZWYGOBLUMNKN-UHFFFAOYSA-N,200.0037553,0.200003755,532.2420807,0.000375776,3.425071058
TOX-9526,,"2,4-dimethylthiolane 1,1-dioxide",70483,CC1CC(C)S(=O)(=O)C1,WKFQMDFSDQFAIC-UHFFFAOYSA-N,36.00072862,0.036000729,148.0558006,0.000243157,3.614114137
TOX-9807,ethopropazine,"N,N-diethyl-1-phenothiazin-10-ylpropan-2-amine",3290,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CDOZDBSBBXSXLB-UHFFFAOYSA-N,15.00086403,0.015000864,312.1660198,4.80541E-05,4.318269352
TOX-9956,Etifelmine,2-benzhydrylidenebutan-1-amine,68840,CCC(CN)=C(c1ccccc1)c1ccccc1,WNKCJOWTKXGERE-UHFFFAOYSA-N,19.99949442,0.019999494,237.1517496,8.43321E-05,4.074007316
